Tipo documento;Nacionalidad;GÈnero;Fecha nacimiento;PaÌs residencia;Municipio residencia;Estrato vivienda;Personas hogar;Tiene internet;Tiene computador;Colegio gÈnero;Calendario;Colegio ·rea;Jornada;Lectura crÌtica;DesempeÒo lectura critica;Matem·ticas;DesempeÒo matem·ticas;Ciencias naturales;DesempeÒo naturales;Ciencias sociales;DesempeÒo sociales;Ingles;DesempeÒo ingles;Puntaje global;Percentil global
TI;COLOMBIA;M;1/01/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;5 a 6;Si;Si;MIXTO;A;URBANO;MA—ANA;53;3;63;3;45;2;43;2;47;A-;253;32
TI;COLOMBIA;M;3/04/2000;COLOMBIA;ENVIGADO;Estrato 6;5 a 6;Si;Si;MIXTO;B;RURAL;COMPLETA;68;4;64;3;70;3;68;3;80;B+;342;77
TI;COLOMBIA;F;23/05/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;57;3;61;3;52;2;50;2;44;A-;271;40
TI;COLOMBIA;F;2/09/2000;COLOMBIA;PALMIRA;Sin Estrato;3 a 4;Sin respuesta;No;MIXTO;OTRO;URBANO;MA—ANA;62;3;57;3;43;2;56;3;63;A2;276;43
TI;COLOMBIA;F;17/05/2002;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;57;3;48;2;53;2;50;2;74;B1;268;39
TI;COLOMBIA;F;25/04/2001;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;70;4;57;3;54;2;65;3;68;B1;310;59
CC;COLOMBIA;F;29/12/1998;COLOMBIA;POPAY¡N;Estrato 1;3 a 4;Si;Si;MIXTO;OTRO;URBANO;TARDE;50;2;46;2;48;2;40;1;51;A1;232;23
TI;COLOMBIA;M;20/09/2000;COLOMBIA;CALI;Estrato 1;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;58;3;55;3;52;2;53;2;53;A1;272;41
CC;COLOMBIA;M;8/09/1999;COLOMBIA;BUCARAMANGA;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;TARDE;46;2;24;1;35;1;28;1;39;A-;168;2
TI;COLOMBIA;M;18/11/2001;COLOMBIA;PASTO;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;77;4;67;3;71;4;66;3;71;B1;352;82
TI;COLOMBIA;M;7/08/2001;COLOMBIA;CARTAGO;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;64;3;74;4;67;3;64;3;72;B1;338;75
TI;COLOMBIA;F;1/04/2000;COLOMBIA;FLORIDABLANCA;Sin Estrato;3 a 4;No;Si;MIXTO;B;URBANO;COMPLETA;78;4;78;4;77;4;70;3;86;B+;383;96
TI;COLOMBIA;M;16/03/2000;COLOMBIA;BARRANQUILLA;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;67;4;77;4;79;4;70;3;86;B+;371;92
CC;COLOMBIA;M;19/06/1997;COLOMBIA;MANZANARES;Estrato 2;3 a 4;No;No;MIXTO;A;URBANO;NOCHE;42;2;40;2;43;2;38;1;50;A1;207;13
TI;COLOMBIA;M;22/04/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;62;3;52;3;59;3;49;2;59;A2;279;44
TI;COLOMBIA;M;28/02/2001;COLOMBIA;MANIZALES;Estrato 6;3 a 4;Sin respuesta;Si;MASCULINO;B;RURAL;COMPLETA;51;3;43;2;52;2;48;2;65;A2;249;30
TI;COLOMBIA;F;27/04/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;TARDE;58;3;59;3;61;3;58;3;42;A-;288;48
TI;COLOMBIA;M;27/09/1999;COLOMBIA;CALI;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;73;4;80;4;77;4;76;4;76;B1;382;96
TI;COLOMBIA;M;8/01/2001;COLOMBIA;SOACHA;Estrato 6;5 a 6;No;Si;MIXTO;A;URBANO;MA—ANA;48;2;50;2;35;1;44;2;23;A-;213;15
TI;COLOMBIA;F;14/11/2000;COLOMBIA;CALI;Estrato 2;3 a 4;No;Si;MIXTO;B;URBANO;COMPLETA;59;3;60;3;60;3;59;3;61;A2;298;53
TI;COLOMBIA;M;4/09/1999;COLOMBIA;EL PAUJÕL;Sin Estrato;5 a 6;No;Si;MIXTO;A;URBANO;SABATINA;52;3;51;3;53;2;53;2;42;A-;257;34
TI;COLOMBIA;M;2/03/2001;COLOMBIA;FUNZA;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;48;2;52;3;49;2;52;2;45;A-;249;31
TI;COLOMBIA;M;23/05/2001;COLOMBIA;CALI;Estrato 5;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;69;4;69;3;62;3;70;3;73;B1;340;75
TI;COLOMBIA;M;1/10/2001;COLOMBIA;CAICEDONIA;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;65;3;71;4;66;3;76;4;60;A2;344;78
TI;COLOMBIA;M;16/07/2000;COLOMBIA;LA CEJA;Estrato 4;5 a 6;Si;Si;MIXTO;A;URBANO;SABATINA;49;2;38;2;44;2;37;1;44;A-;211;14
TI;COLOMBIA;M;14/05/2001;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;66;4;73;4;73;4;71;4;74;B1;355;84
CC;COLOMBIA;F;31/12/1998;COLOMBIA;ENVIGADO;Estrato 6;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;71;4;68;3;62;3;65;3;77;B1;337;74
CC;COLOMBIA;M;12/06/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;7 a 8;Si;Si;MIXTO;A;URBANO;MA—ANA;51;3;45;2;47;2;34;1;34;A-;217;17
TI;COLOMBIA;F;21/12/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;54;3;54;3;50;2;49;2;64;A2;263;37
CC;COLOMBIA;F;12/03/1987;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;5 a 6;Si;Si;MIXTO;A;URBANO;MA—ANA;60;3;48;2;42;2;55;2;62;A2;260;36
TI;COLOMBIA;F;10/03/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;40;2;35;1;36;1;40;1;35;A-;188;7
TI;COLOMBIA;M;16/03/2000;COLOMBIA;PASTO;Estrato 2;5 a 6;Si;Si;MIXTO;A;URBANO;MA—ANA;63;3;64;3;56;3;60;3;67;A2;306;57
TI;COLOMBIA;F;13/12/2000;COLOMBIA;CALI;Estrato 1;3 a 4;Si;No;MIXTO;B;URBANO;COMPLETA;59;3;61;3;51;2;54;2;59;A2;282;46
TI;COLOMBIA;M;24/12/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MASCULINO;B;URBANO;COMPLETA;75;4;80;4;74;4;77;4;88;B+;387;97
TI;COLOMBIA;M;24/04/2000;COLOMBIA;MONTERÕA;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;62;3;71;4;76;4;67;3;84;B+;351;81
TI;COLOMBIA;M;30/03/2000;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;68;4;59;3;55;2;62;3;58;A2;304;56
CC;COLOMBIA;M;27/04/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;52;3;57;3;55;2;51;2;81;B+;279;44
TI;COLOMBIA;F;13/08/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;71;4;73;4;73;4;75;4;90;B+;372;92
TI;COLOMBIA;M;28/01/2000;COLOMBIA;MEDELLÕN;Estrato 2;5 a 6;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;40;2;49;2;41;2;40;1;28;A-;207;13
TI;COLOMBIA;M;16/06/2001;COLOMBIA;MEDELLÕN;Estrato 4;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;68;4;72;4;70;3;66;3;80;B+;349;81
CC;COLOMBIA;M;3/10/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;72;4;75;4;69;3;73;4;75;B1;362;88
TI;COLOMBIA;F;13/09/2000;COLOMBIA;PIEDECUESTA;Sin Estrato;3 a 4;Sin respuesta;Si;MIXTO;A;URBANO;SABATINA;48;2;38;2;42;2;35;1;42;A-;204;12
TI;COLOMBIA;M;24/03/2000;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;62;3;71;4;68;3;65;3;81;B+;338;75
TI;COLOMBIA;M;7/07/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;63;3;64;3;62;3;56;3;73;B1;311;59
TI;COLOMBIA;M;24/02/2002;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;59;3;79;4;78;4;64;3;73;B1;351;82
TI;COLOMBIA;M;27/03/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;71;4;66;3;63;3;64;3;85;B+;337;74
TI;COLOMBIA;F;22/11/2000;COLOMBIA;NEIVA;Estrato 2;5 a 6;Si;No;MIXTO;A;URBANO;TARDE;55;3;42;2;43;2;42;2;39;A-;225;20
TI;COLOMBIA;F;22/12/1999;COLOMBIA;MEDELLÕN;Sin Estrato;1 a 2;Sin respuesta;Si;MIXTO;B;RURAL;COMPLETA;60;3;59;3;65;3;70;3;77;B1;323;65
CC;COLOMBIA;M;2/12/1999;COLOMBIA;BELLO;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;53;3;49;2;36;1;43;2;48;A1;227;21
CC;COLOMBIA;F;17/09/1999;COLOMBIA;CALI;Estrato 4;3 a 4;Si;No;MIXTO;A;URBANO;SABATINA;46;2;45;2;49;2;44;2;44;A-;229;22
CC;COLOMBIA;F;21/05/1985;COLOMBIA;ARMENIA;Estrato 2;5 a 6;No;No;MIXTO;A;URBANO;SABATINA;53;3;46;2;39;1;43;2;40;A-;224;20
TI;COLOMBIA;F;1/05/2000;COLOMBIA;CALI;Estrato 5;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;59;3;51;3;60;3;50;2;75;B1;283;46
TI;COLOMBIA;F;13/05/2000;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;58;3;55;3;39;1;46;2;55;A1;250;31
CC;COLOMBIA;F;24/01/1975;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;37;2;28;1;36;1;44;2;37;A-;182;5
CC;COLOMBIA;M;6/03/1999;COLOMBIA;BARRANQUILLA;Estrato 4;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;51;3;47;2;47;2;43;2;52;A1;237;25
TI;COLOMBIA;F;3/05/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;64;3;75;4;69;3;66;3;84;B+;348;80
TI;COLOMBIA;M;7/10/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;52;3;49;2;37;1;36;1;39;A-;216;16
TI;COLOMBIA;F;20/03/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;1 a 2;Si;Si;FEMENINO;B;URBANO;COMPLETA;60;3;60;3;61;3;54;2;76;B1;300;54
TI;COLOMBIA;M;16/09/2001;COLOMBIA;MADRID;Estrato 2;3 a 4;Si;No;MIXTO;A;URBANO;SABATINA;47;2;34;1;41;2;41;2;43;A-;205;12
TI;COLOMBIA;F;7/05/2000;COLOMBIA;VALLEDUPAR;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;61;3;67;3;64;3;72;4;86;B+;338;74
TI;COLOMBIA;M;16/01/2000;COLOMBIA;PALMIRA;Estrato 3;5 a 6;No;No;MIXTO;OTRO;URBANO;MA—ANA;55;3;47;2;56;3;55;2;53;A1;266;38
TI;COLOMBIA;M;12/05/2001;COLOMBIA;FLORIDABLANCA;Estrato 2;3 a 4;Si;No;MIXTO;A;URBANO;NOCHE;49;2;38;2;39;1;40;1;37;A-;206;13
TI;COLOMBIA;F;20/11/2000;COLOMBIA;GUADALAJARA DE BUGA;Estrato 2;3 a 4;Si;No;MIXTO;B;URBANO;NOCHE;50;2;25;1;50;2;48;2;55;A1;221;18
TI;COLOMBIA;F;21/05/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;48;2;59;3;54;2;34;1;49;A1;244;28
TI;COLOMBIA;F;8/05/2000;COLOMBIA;MEDELLÕN;Estrato 6;Sin Respuesta;Si;-;FEMENINO;B;URBANO;COMPLETA;72;4;61;3;63;3;69;3;84;B+;338;75
TI;COLOMBIA;M;28/06/1999;COLOMBIA;SANTA MARTA;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;65;3;61;3;62;3;58;3;88;B+;318;63
TI;COLOMBIA;M;14/11/2001;COLOMBIA;CARTAGO;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;70;4;73;4;70;3;60;3;69;B1;342;77
CC;COLOMBIA;M;4/02/1999;COLOMBIA;NEIVA;Estrato 2;3 a 4;Si;No;MIXTO;A;URBANO;SABATINA;61;3;50;2;54;2;58;3;50;A1;277;43
TI;COLOMBIA;M;17/12/2000;COLOMBIA;CALI;Estrato 4;7 a 8;Si;Si;MIXTO;B;URBANO;COMPLETA;53;3;53;3;57;3;59;3;54;A1;277;43
TI;COLOMBIA;M;12/05/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;64;3;66;3;65;3;65;3;78;B1;330;70
TI;COLOMBIA;F;15/02/2001;COLOMBIA;CALI;Estrato 3;3 a 4;No;Si;MIXTO;B;URBANO;MA—ANA;63;3;69;3;61;3;57;3;46;A-;306;57
CC;COLOMBIA;F;10/03/1999;COLOMBIA;PASTO;Sin Estrato;5 a 6;Sin respuesta;No;MIXTO;A;URBANO;SABATINA;52;3;45;2;47;2;49;2;38;A-;237;25
TI;COLOMBIA;M;1/04/2000;COLOMBIA;MEDELLÕN;Estrato 4;3 a 4;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;40;2;21;1;31;1;45;2;39;A-;173;3
CC;COLOMBIA;F;4/02/1997;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;53;3;42;2;48;2;48;2;49;A1;239;26
TI;COLOMBIA;M;1/08/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;58;3;66;3;61;3;58;3;76;B1;310;59
TI;COLOMBIA;F;5/12/1999;COLOMBIA;BOGOT¡Å D.C.;Sin Estrato;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;66;4;64;3;66;3;62;3;80;B+;328;69
TI;COLOMBIA;F;20/09/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;60;3;34;1;41;2;60;3;43;A-;242;27
CC;COLOMBIA;M;11/11/1999;COLOMBIA;PALMIRA;Estrato 1;3 a 4;No;No;MIXTO;OTRO;URBANO;SABATINA;58;3;59;3;50;2;54;2;38;A-;270;40
TI;COLOMBIA;M;29/09/2000;COLOMBIA;CALI;Estrato 3;9 o m·s;Si;Si;MIXTO;B;URBANO;MA—ANA;53;3;47;2;49;2;53;2;52;A1;253;32
TI;COLOMBIA;M;18/05/2000;COLOMBIA;MEDELLÕN;Estrato 2;Sin Respuesta;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;68;4;65;3;43;2;60;3;51;A1;292;50
TI;COLOMBIA;M;18/10/2001;COLOMBIA;MEDELLÕN;Estrato 5;5 a 6;Si;Si;MASCULINO;B;URBANO;COMPLETA;64;3;75;4;68;3;75;4;66;A2;351;81
CC;COLOMBIA;M;3/12/1999;COLOMBIA;CALI;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;53;3;60;3;56;3;56;3;65;A2;285;47
TI;COLOMBIA;F;12/04/2001;COLOMBIA;CALI;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;51;3;45;2;55;2;52;2;39;A-;249;31
PE;ESTADOS UNIDOS;F;26/07/2001;ESTADOS UNIDOS;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;55;3;40;2;50;2;43;2;83;B+;249;30
CC;COLOMBIA;M;21/03/1999;COLOMBIA;PALMIRA;Estrato 2;1 a 2;No;No;MIXTO;A;URBANO;NOCHE;48;2;54;3;51;2;47;2;39;A-;246;29
CC;COLOMBIA;M;12/09/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;43;2;40;2;37;1;30;1;37;A-;187;6
TI;COLOMBIA;M;11/10/2001;COLOMBIA;MANIZALES;Estrato 4;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;48;2;39;2;36;1;42;2;70;B1;217;17
TI;COLOMBIA;M;25/07/2000;COLOMBIA;BARRANQUILLA;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;76;4;100;4;71;4;79;4;90;B+;411;100
TI;COLOMBIA;F;16/02/2000;COLOMBIA;IBAGU…;Estrato 2;3 a 4;No;Si;MIXTO;A;URBANO;SABATINA;62;3;53;3;53;2;59;3;46;A-;280;44
TI;COLOMBIA;M;1/11/2000;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;52;3;52;3;44;2;42;2;51;A1;239;26
CC;COLOMBIA;M;12/03/1974;COLOMBIA;CALI;Estrato 3;5 a 6;Sin respuesta;Si;MIXTO;A;URBANO;SABATINA;48;2;23;1;32;1;33;1;30;A-;168;2
TI;COLOMBIA;F;11/04/2002;COLOMBIA;MEDELLÕN;Estrato 6;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;64;3;69;3;66;3;63;3;80;B+;333;72
TI;COLOMBIA;M;3/07/2001;COLOMBIA;PASTO;Estrato 5;7 a 8;Si;Si;MIXTO;B;URBANO;COMPLETA;70;4;70;3;77;4;72;4;69;B1;360;86
CC;COLOMBIA;F;25/05/1997;COLOMBIA;PALMIRA;Estrato 2;3 a 4;No;Si;MIXTO;OTRO;URBANO;SABATINA;52;3;38;2;51;2;47;2;45;A-;234;24
TI;COLOMBIA;M;5/12/2001;COLOMBIA;NEIVA;Estrato 3;5 a 6;Si;Si;MIXTO;A;URBANO;TARDE;39;2;54;3;50;2;53;2;47;A-;244;28
CC;COLOMBIA;M;3/03/1997;COLOMBIA;FLORENCIA;Sin Estrato;5 a 6;Sin respuesta;No;MIXTO;A;URBANO;SABATINA;44;2;42;2;47;2;33;1;38;A-;206;13
TI;COLOMBIA;F;11/05/2001;COLOMBIA;VILLAVICENCIO;Sin Estrato;3 a 4;Sin respuesta;Si;MIXTO;A;URBANO;SABATINA;50;2;44;2;47;2;53;2;51;A1;243;28
TI;COLOMBIA;M;9/11/2000;COLOMBIA;CALI;Estrato 4;5 a 6;Si;Si;MIXTO;B;URBANO;NOCHE;52;3;47;2;43;2;41;2;39;A-;226;21
TI;COLOMBIA;M;11/09/2001;COLOMBIA;CALI;Estrato 1;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;54;3;48;2;61;3;58;3;58;A2;277;43
CC;COLOMBIA;M;21/08/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;No;No;FEMENINO;A;URBANO;NOCHE;50;2;48;2;47;2;52;2;54;A1;248;30
TI;COLOMBIA;F;6/11/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;No;No;MIXTO;A;URBANO;SABATINA;51;3;37;2;40;1;42;2;39;A-;211;15
TI;COLOMBIA;M;24/09/2000;COLOMBIA;BUCARAMANGA;Estrato 2;1 a 2;No;Si;MIXTO;A;URBANO;SABATINA;48;2;36;2;37;1;37;1;43;A-;199;10
TI;COLOMBIA;M;23/06/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;5 a 6;Si;No;MIXTO;A;URBANO;MA—ANA;60;3;40;2;42;2;44;2;43;A-;231;23
TI;COLOMBIA;M;30/03/2000;COLOMBIA;BARRANQUILLA;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;72;4;73;4;73;4;57;3;91;B+;352;82
TI;COLOMBIA;M;16/03/2001;COLOMBIA;ENVIGADO;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;68;4;66;3;54;2;65;3;69;B1;318;63
TI;COLOMBIA;M;1/12/2000;COLOMBIA;BUCARAMANGA;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;80;4;82;4;79;4;80;4;84;B+;403;99
TI;COLOMBIA;M;11/09/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;54;3;57;3;53;2;36;1;59;A2;253;32
TI;COLOMBIA;F;4/03/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;OTRO;URBANO;NOCHE;65;3;57;3;56;3;58;3;75;B1;301;54
TI;COLOMBIA;F;28/04/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;1 a 2;No;Si;MIXTO;A;URBANO;MA—ANA;56;3;53;3;45;2;54;2;50;A1;259;35
TI;COLOMBIA;F;29/04/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;67;4;63;3;57;3;60;3;79;B+;315;62
TI;COLOMBIA;F;15/07/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;77;4;85;4;100;4;77;4;86;B+;424;100
CC;COLOMBIA;M;21/06/1999;COLOMBIA;CALI;Estrato 3;1 a 2;Si;No;MIXTO;B;URBANO;COMPLETA;45;2;42;2;40;1;40;1;37;A-;207;13
TI;COLOMBIA;M;15/09/2000;COLOMBIA;BARRANQUILLA;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;71;4;71;4;79;4;75;4;85;B+;374;93
TI;COLOMBIA;M;27/12/2002;COLOMBIA;POPAY¡N;Estrato 3;5 a 6;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;61;3;52;3;51;2;58;3;38;A-;271;40
CC;COLOMBIA;F;1/08/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;61;3;61;3;59;3;61;3;78;B1;309;59
CR;COLOMBIA;M;23/07/1999;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;70;4;80;4;61;3;69;3;82;B+;355;84
TI;COLOMBIA;M;20/03/2002;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;76;4;100;4;100;4;73;4;81;B+;434;100
TI;COLOMBIA;M;31/03/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;74;4;70;3;68;3;60;3;81;B+;345;78
CC;COLOMBIA;M;31/10/1998;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;7 a 8;Si;Si;MIXTO;OTRO;URBANO;SABATINA;43;2;42;2;46;2;41;2;52;A1;218;17
TI;COLOMBIA;M;25/08/2001;COLOMBIA;CALI;Estrato 4;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;64;3;70;3;76;4;75;4;73;B1;357;85
TI;COLOMBIA;F;5/12/2000;COLOMBIA;CALI;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;66;4;72;4;69;3;68;3;83;B+;349;81
TI;COLOMBIA;M;8/10/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;73;4;78;4;69;3;67;3;71;B1;358;86
TI;COLOMBIA;M;6/12/2000;COLOMBIA;PASTO;Estrato 1;Sin Respuesta;Si;Si;MIXTO;A;URBANO;TARDE;58;3;47;2;40;1;44;2;66;A2;243;28
TI;COLOMBIA;M;12/01/2000;COLOMBIA;SOLEDAD;Sin Estrato;Sin Respuesta;Sin respuesta;-;MIXTO;A;URBANO;NOCHE;60;3;42;2;51;2;49;2;50;A1;252;32
TI;COLOMBIA;F;13/09/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;62;3;56;3;60;3;69;3;68;B1;311;60
TI;COLOMBIA;F;6/03/2000;COLOMBIA;MANIZALES;Sin Estrato;Sin Respuesta;Sin respuesta;-;MIXTO;A;URBANO;SABATINA;43;2;27;1;34;1;38;1;43;A-;180;5
TI;COLOMBIA;F;19/03/2002;COLOMBIA;MAICAO;Estrato 3;5 a 6;Si;No;MIXTO;B;URBANO;COMPLETA;72;4;67;3;71;4;59;3;66;A2;336;73
TI;COLOMBIA;F;4/05/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;63;3;65;3;63;3;57;3;79;B+;317;62
CC;COLOMBIA;F;11/02/1999;COLOMBIA;IPIALES;Estrato 1;3 a 4;Si;Si;MIXTO;A;URBANO;TARDE;56;3;47;2;52;2;58;3;64;A2;270;40
CC;COLOMBIA;M;10/04/1999;COLOMBIA;PASTO;Estrato 1;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;37;2;27;1;37;1;44;2;40;A-;183;5
TI;COLOMBIA;F;12/12/2001;COLOMBIA;CALI;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;64;3;52;3;61;3;58;3;58;A2;293;51
TI;COLOMBIA;M;21/04/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;69;4;75;4;69;3;61;3;80;B+;347;79
TI;COLOMBIA;F;8/01/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;73;4;71;4;70;3;70;3;81;B+;359;86
TI;COLOMBIA;M;23/09/2000;COLOMBIA;CHÕA;Estrato 2;3 a 4;No;Si;MIXTO;A;URBANO;SABATINA;46;2;39;2;47;2;45;2;35;A-;218;17
CC;COLOMBIA;M;29/05/1999;COLOMBIA;ENVIGADO;Estrato 2;9 o m·s;Si;No;MIXTO;A;URBANO;SABATINA;44;2;31;1;35;1;39;1;50;A1;191;8
TI;COLOMBIA;M;6/03/2001;COLOMBIA;NEIVA;Sin Estrato;3 a 4;No;No;MIXTO;A;URBANO;MA—ANA;45;2;42;2;45;2;44;2;38;A-;218;17
CC;COLOMBIA;F;17/04/1995;COLOMBIA;EL SANTUARIO;Estrato 1;9 o m·s;No;No;MIXTO;A;URBANO;TARDE;50;2;45;2;41;2;51;2;31;A-;228;21
